web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574806579-28711;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Ferrol W - RPK Araski W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/baxi-ferrol-w-rpk-araski-w/xOfsnrgn/;27.10.2018 - 19:00;(16:20, 12:11, 9:10, 14:17);;
1574806846-28800;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Quesos El Pastor W - Perfumerias Avenida W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/quesos-el-pastor-de-la-polvoro-w-perfumerias-avenida-w/0Io4Xcdq/;26.01.2019 - 19:30;(12:28, 8:19, 15:21, 14:24);;
1574806831-28795;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Gernika Bizkaia W - Al-Qazeres W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/gernika-bizkaia-w-al-qazeres-w/hhMQJvSq/;19.01.2019 - 18:30;(18:21, 22:18, 18:16, 21:16);;
1574806621-28725;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Gernika Bizkaia W - RPK Araski W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/gernika-bizkaia-w-rpk-araski-w/x4YTeJMA/;10.11.2018 - 18:30;(24:16, 18:22, 19:15, 16:17);;
1574806891-28815;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Ensino W - Perfumerias Avenida W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/porta-xi-ensino-w-perfumerias-avenida-w/2BcbsZP7/;09.02.2019 - 19:00;(17:19, 7:12, 20:18, 15:18);;
1574806849-28801;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Cadi La Seu W - Gernika Bizkaia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/cadi-la-seu-w-gernika-bizkaia-w/v9p8WHBk/;26.01.2019 - 19:45;(23:16, 18:18, 19:12, 22:16);;
1574806948-28834;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Al-Qazeres W - Bembibre W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/al-qazeres-w-bembibre-w/2oE78BO6/;08.03.2019 - 20:45;(17:24, 10:21, 17:16, 20:10);;
1574806504-28686;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Uni Girona W - Perfumerias Avenida W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/uni-girona-w-perfumerias-avenida-w/OxIkFEb6/;05.05.2019 - 21:00;(16:21, 15:14, 22:7, 20:23);Play Offs;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=xSIlPxWK
1574806489-28681;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Uni Girona W - Cadi La Seu W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/uni-girona-w-cadi-la-seu-w/CjUvTi8q/;21.04.2019 - 19:00;(19:12, 16:15, 16:11, 18:10);Play Offs;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=xSIlPxWK
1574806537-28697;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Gernika Bizkaia W - Valencia W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/gernika-bizkaia-w-valencia-w/8WIXVV2l/;17.10.2018 - 20:00;(12:11, 13:15, 15:10, 11:15, 18:15);;
1574806486-28680;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Cadi La Seu W - IDK Gipuzkoa W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/cadi-la-seu-w-idk-gipuzkoa-w/fkv1Pf2U/;17.04.2019 - 20:00;(17:21, 11:13, 18:16, 21:17, 13:11);Play Offs;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=xSIlPxWK
1574806768-28774;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;IDK Gipuzkoa W - Uni Girona W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/idk-gipuzkoa-w-uni-girona-w/QczFPOGe/;30.12.2018 - 18:00;(15:16, 12:22, 21:15, 12:21);;
1574806627-28727;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Zaragoza W - Al-Qazeres W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/mann-filter-zaragoza-w-al-qazeres-w/CMQtgH6T/;11.11.2018 - 12:15;(13:17, 17:20, 9:19, 15:16);;
1574806582-28712;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;Zaragoza W - Sant Adria W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/mann-filter-zaragoza-w-sant-adria-w/AygkpMNb/;28.10.2018 - 12:15;(19:22, 20:12, 19:14, 11:9);;
1574806945-28833;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;RPK Araski W - IDK Gipuzkoa W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/rpk-araski-w-idk-gipuzkoa-w/WdzPGZGQ/;24.02.2019 - 12:00;(15:14, 16:17, 8:13, 11:16);;
1574806759-28771;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/results/?stage=r5JpQIGE;RPK Araski W - Cadi La Seu W;https://www.betexplorer.com/basketball/spain/liga-femenina-women-2018-2019/rpk-araski-w-cadi-la-seu-w/thwTYSg9/;30.12.2018 - 18:00;(11:18, 8:19, 19:15, 17:17);;
