web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574872150-6238;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Nadezhda W - Dynamo Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/nadezhda-w-dynamo-moscow-w/E15aHz1r/;23.04.2017 - 14:00;(14:10, 14:10, 16:16, 17:16);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872396-6320;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Kazanochka K. W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/kazanochka-kazan-w-mba-moscow-w/CMU2cr1h/;22.01.2017 - 11:00;(21:25, 16:13, 20:18, 12:18);;
1574872423-6329;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Ekaterinburg W - Novosibirsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/ekaterinburg-w-novosibirsk-w/vw2fmbwo/;04.02.2017 - 15:00;(20:8, 26:15, 17:20, 21:13);;
1574872357-6307;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Kazanochka K. W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/kazanochka-kazan-w-nadezhda-w/h4M7RsHO/;08.01.2017 - 11:00;(11:22, 14:15, 11:14, 18:19);;
1574872207-6257;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Nadezhda W - Enisey Krasnoyarsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/nadezhda-w-enisey-krasnoyarsk-w/65VjgBmo/;09.10.2016 - 14:00;(22:12, 21:16, 24:13, 25:14);;
1574872084-6217;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Novosibirsk W - MBA Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/novosibirsk-w-mba-moscow-w/AXE2y1nl/;11.04.2017 - 18:00;(20:20, 19:15, 15:14, 8:13, 10:4);5th-8th places;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=QX6LuDxo
1574872123-6229;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Vologda W - Dynamo Moscow W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/vologda-w-dynamo-moscow-w/UeGqAyVM/;26.03.2017 - 17:30;(24:20, 18:13, 26:18, 15:6);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872138-6234;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Ekaterinburg W - Nadezhda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/ekaterinburg-w-nadezhda-w/AeFD5274/;02.04.2017 - 16:00;(33:15, 20:17, 16:8, 16:10);Play Offs;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=l8qhcu8I
1574872480-6348;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Dynamo Moscow W - Vologda W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/dynamo-moscow-w-vologda-w/KQdDaSS7/;26.02.2017 - 16:00;(22:22, 13:14, 22:14, 19:22);;
1574872177-6247;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/results/?stage=hxfRdLhC;Novosibirsk W - Enisey Krasnoyarsk W;https://www.betexplorer.com/basketball/russia/premier-league-women-2016-2017/novosibirsk-w-enisey-krasnoyarsk-w/l8HSL3RJ/;01.10.2016 - 09:00;(22:16, 16:28, 19:14, 20:19, 11:7);;
