web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574934902-7806;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - ESB Lille W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-esb-lille-w/pOSBjZeH/;30.11.2013 - 20:00;(15:14, 10:16, 13:21, 21:13);;
1574935064-7860;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Toulouse W - Flammes Carolo W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/toulouse-w-flammes-carolo-w/St3gcvEP/;22.02.2014 - 20:00;(19:14, 19:14, 16:13, 7:18);;
1574935013-7843;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - Lyon W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-lyon-w/GKlSpAO2/;19.01.2014 - 15:30;(18:10, 14:19, 18:14, 14:14);;
1574935218-7911;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Nantes W - Mondeville W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/nantes-w-mondeville-w/Aqgp6TDf/;05.04.2014 - 20:00;(21:11, 12:17, 10:13, 14:9);;
1574935058-7858;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;ESB Lille W - Nantes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/esb-lille-w-nantes-w/vLMbyci6/;09.02.2014 - 15:30;(13:18, 23:14, 20:19, 20:19);;
1574935079-7865;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lyon W - Nice W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lyon-w-nice-w/EwFBYfyP/;23.02.2014 - 16:00;;;
1574934799-7772;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;ESB Lille W - Angers W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/esb-lille-w-angers-w/d0qWY9UE/;26.10.2013 - 20:00;(12:16, 23:15, 22:18, 21:22);;
1574934926-7814;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Landes W - Arras W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/landes-w-arras-w/fcIopXYp/;07.12.2013 - 20:00;(16:26, 34:12, 18:16, 32:9);;
1574934682-7733;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;ESB Lille W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/esb-lille-w-bourges-w/4r4yjYmn/;24.04.2014 - 20:45;(18:23, 14:16, 10:13, 8:10);Play Offs;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=GnuvElIQ
1574934769-7762;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Toulouse W - Bourges W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/toulouse-w-bourges-w/QyHgw443/;23.10.2013 - 20:00;(13:19, 15:12, 9:20, 5:16);;
1574934815-7777;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Tarbes GB W - Nice W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/tarbes-gb-w-nice-w/rcHJP5i1/;02.11.2013 - 20:00;(15:16, 16:8, 16:24, 18:17, 11:8);;
1574935172-7896;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lyon W - Mondeville W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lyon-w-mondeville-w/rTaN0YyF/;29.03.2014 - 20:00;(18:23, 20:17, 24:12, 27:18);;
1574934700-7739;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - Lattes Montpellier W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-lattes-montpellier-w/SQxjEKUj/;25.05.2014 - 18:00;(11:9, 8:16, 9:10, 16:15);Play Offs;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=GnuvElIQ
