web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574933582-7639;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;ZTE NKK W - Cegledi W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/zte-nkk-w-cegledi-w/UkLdmIsR/;06.10.2012 - 17:00;(11:22, 22:15, 24:10, 19:23);;
1574933588-7641;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Miskolc W - Atomeromu Szekszard W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/miskolc-w-atomeromu-szekszard-w/0Y7Orxjr/;06.10.2012 - 17:30;(23:19, 18:16, 21:19, 18:15);;
1574933651-7662;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Bacsbasket W - Cegledi W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/bacsbasket-w-cegledi-w/vaNy9Y3m/;21.10.2012 - 18:00;(18:13, 22:18, 21:13, 16:19);;
1574933754-7696;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Miskolc W - Budapest BSE W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/miskolc-w-budapest-bse-w/vNsIBnsq/;07.12.2012 - 18:15;(21:19, 24:17, 32:7, 20:10);;
1574933576-7637;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Cegledi W - Miskolc W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/cegledi-w-miskolc-w/tUv2RzL7/;03.10.2012 - 18:00;(15:24, 15:27, 15:22, 23:26);;
1574933420-7588;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Vasas Csata W - Budapest BSE W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/vasas-csata-w-budapest-bse-w/fyFY0mGl/;27.04.2013 - 16:30;(20:9, 13:13, 13:15, 19:13);7th-10th places;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=vyPz69sU
1574933751-7695;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Euroleasing Sopron W - Cegledi W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/euroleasing-sopron-w-cegledi-w/MsejGSYR/;06.12.2012 - 18:00;(25:10, 18:15, 17:13, 9:4);;
1574933414-7586;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Cegledi W - Atomeromu Szekszard W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/cegledi-w-atomeromu-szekszard-w/r1BU1T0r/;19.04.2013 - 15:30;(12:24, 19:15, 20:10, 8:23);7th-10th places;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=vyPz69sU
1574933519-7619;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Budapest BSE W - Cegledi W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/budapest-bse-w-cegledi-w/IFBk4cHn/;14.03.2013 - 18:00;(8:12, 10:9, 21:18, 9:12);Losers stage;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=8Gzy9p6c
1574933790-7708;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;UNI Gyor W - Miskolc W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/uni-gyor-w-miskolc-w/Wjy0M3e1/;22.12.2012 - 18:00;(16:18, 29:14, 27:22, 16:10);;
1574933405-7583;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Budapest BSE W - Cegledi W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/budapest-bse-w-cegledi-w/hxI2J1c9/;04.04.2013 - 18:00;(8:21, 18:14, 13:19, 21:19);7th-10th places;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=vyPz69sU
1574933796-7710;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Vasas Csata W - Miskolc W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/vasas-csata-w-miskolc-w/IotKRbXt/;05.01.2013 - 18:30;(9:24, 18:32, 5:23, 12:21);;
1574933814-7716;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/results/?stage=ILzS7VCH;Budapest BSE W - UNI Gyor W;https://www.betexplorer.com/basketball/hungary/division-1-women-2012-2013/budapest-bse-w-uni-gyor-w/EDZSPx2g/;12.01.2013 - 17:00;(13:26, 4:19, 14:18, 14:19);;
