web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574950222-9401;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-ruzomberok-w/Sr2CgMLH/;09.12.2012 - 18:00;(19:21, 14:16, 14:5, 10:22);;
1574950025-9336;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-ruzomberok-w/jmGlF8jo/;17.04.2013 - 18:00;(19:4, 19:22, 22:10, 13:12);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574949980-9321;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-cassovia-kosice-w/zgcJ0MYB/;20.03.2013 - 17:00;(31:8, 35:6, 26:14, 21:9);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950207-9396;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-ruzomberok-w/0Iihbp7n/;01.12.2012 - 18:00;(10:29, 15:20, 6:23, 4:22);;
1574949950-9312;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-spisska-nova-ves-w/zBIIR6X0/;23.02.2013 - 15:00;(19:30, 16:31, 17:19, 6:25);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574949923-9303;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ostrava W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ostrava-w-spisska-nova-ves-w/0E1tsnXm/;30.01.2013 - 18:00;(20:30, 12:29, 13:26, 21:25);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950010-9331;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-good-angels-kosice-w/newXWqQ1/;03.04.2013 - 18:00;(19:29, 18:23, 20:19, 14:17);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574949965-9317;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-spisska-nova-ves-w/WxCRPp2D/;09.03.2013 - 17:00;(15:26, 16:19, 14:21, 10:21);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950048-9343;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-cassovia-kosice-w/vmNyXnij/;15.09.2012 - 18:00;(14:14, 27:7, 31:4, 28:5);;
1574950174-9385;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-ruzomberok-w/zTBlOXQ8/;08.11.2012 - 18:00;(22:13, 22:8, 26:13, 12:11);;
1574949968-9318;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Levice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-levice-w/OWbDmlfK/;10.03.2013 - 16:00;(26:21, 34:15, 20:5, 20:13);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950213-9398;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-samorin-w/zyp5eri5/;08.12.2012 - 18:00;(17:28, 19:15, 12:23, 11:29);;
1574949956-9314;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-cassovia-kosice-w/IZ7NQQn7/;02.03.2013 - 15:30;(22:20, 14:17, 23:13, 19:14);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950159-9380;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-spisska-nova-ves-w/4SqLaxRg/;02.11.2012 - 18:00;(13:21, 11:33, 14:26, 26:18);;
1574949938-9308;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Petrzalka W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-petrzalka-w/dKJESnIf/;16.02.2013 - 18:00;(17:13, 17:9, 15:17, 12:6);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950138-9373;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-piestanske-cajky-w/niDfqHtD/;21.10.2012 - 18:00;(16:15, 15:17, 11:17, 12:20);;
1574950105-9362;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-cassovia-kosice-w/QDtafskE/;06.10.2012 - 18:00;(37:9, 31:6, 23:5, 26:15);;
1574950204-9395;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-piestanske-cajky-w/v9jdc4Mh/;01.12.2012 - 18:00;(24:11, 15:14, 15:13, 14:9);;
1574950014-9332;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-ruzomberok-w/0bREeT22/;03.04.2013 - 18:00;(14:15, 26:20, 14:11, 11:20);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950255-9412;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-samorin-w/82No8LzB/;11.01.2013 - 18:00;(21:9, 18:19, 16:14, 18:14);;
1574950007-9330;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-spisska-nova-ves-w/jTqOY5ek/;30.03.2013 - 19:00;(25:14, 24:17, 33:10, 22:17);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574949992-9325;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-samorin-w/OAiYHN3n/;24.03.2013 - 17:00;(18:25, 17:26, 11:22, 18:22);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950057-9346;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Levice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-levice-w/WtANfjqc/;23.09.2012 - 18:00;(23:11, 12:6, 21:17, 13:15);;
1574950060-9347;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-ruzomberok-w/4W1zhlTF/;26.09.2012 - 18:00;(16:13, 10:16, 15:26, 14:13);;
1574950037-9340;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-ruzomberok-w/Ig8zwCrh/;24.04.2013 - 18:00;(19:17, 13:7, 16:10, 16:16);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950162-9381;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-good-angels-kosice-w/A5pH0IBm/;02.11.2012 - 18:00;(4:20, 10:30, 14:19, 10:29);;
1574950153-9378;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-piestanske-cajky-w/IVmPbdt0/;02.11.2012 - 18:00;(23:24, 15:30, 28:10, 15:22);;
1574950192-9391;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Piestanske Cajky W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/piestanske-cajky-w-samorin-w/UZ0M36qP/;21.11.2012 - 18:00;(14:16, 19:20, 15:13, 14:20);;
1574950114-9365;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-ostrava-w/CfQg2j4k/;09.10.2012 - 18:00;(32:14, 29:9, 34:5, 30:9);;
1574950108-9363;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Piestanske Cajky W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/piestanske-cajky-w-good-angels-kosice-w/44u3g14K/;06.10.2012 - 18:00;(13:17, 13:20, 14:15, 13:24);;
1574950168-9383;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ostrava W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ostrava-w-piestanske-cajky-w/MP7pPDB2/;08.11.2012 - 18:00;(16:33, 15:23, 16:29, 11:21);;
1574950081-9354;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-samorin-w/hfJCYaSf/;30.09.2012 - 18:00;(10:23, 27:12, 25:13, 14:16);;
1574950177-9386;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-samorin-w/nByxdfQI/;10.11.2012 - 18:00;(23:15, 22:17, 17:14, 11:14);;
1574950165-9382;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-spisska-nova-ves-w/Ii1gNitF/;08.11.2012 - 18:00;(26:22, 16:11, 17:13, 26:14);;
1574950054-9345;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Piestanske Cajky W - Petrzalka W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/piestanske-cajky-w-petrzalka-w/IwMuW66d/;22.09.2012 - 18:00;(24:21, 26:14, 24:15, 14:15);;
1574950243-9408;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-cassovia-kosice-w/vNVUB3yn/;19.12.2012 - 18:00;(23:7, 17:11, 22:11, 21:11);;
1574950123-9368;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-good-angels-kosice-w/IBLwmasl/;13.10.2012 - 18:00;(17:32, 19:29, 8:23, 9:32);;
1574950234-9405;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-piestanske-cajky-w/0WWQCqMu/;16.12.2012 - 18:00;(22:13, 15:17, 13:8, 22:8);;
1574949959-9315;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-ostrava-w/46bcw4WC/;03.03.2013 - 18:00;(27:13, 24:12, 20:19, 21:22);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950183-9388;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-cassovia-kosice-w/0fwUcGe6/;10.11.2012 - 18:00;(16:22, 13:8, 20:12, 14:10);;
1574950195-9392;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-ostrava-w/jJE0LVAR/;21.11.2012 - 18:00;(24:22, 22:16, 18:12, 13:21);;
1574949920-9302;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Petrzalka W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-petrzalka-w/xGzWzBAE/;27.01.2013 - 14:00;(22:15, 20:18, 29:8, 16:12);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950132-9371;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Petrzalka W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-petrzalka-w/QyPoowC0/;17.10.2012 - 18:00;(33:14, 24:15, 20:10, 20:18);;
1574950129-9370;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-cassovia-kosice-w/d2KsnJdf/;14.10.2012 - 18:00;(19:7, 31:4, 13:6, 20:16);;
1574950099-9360;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-good-angels-kosice-w/rZnBAEd9/;05.10.2012 - 18:00;(16:34, 20:18, 7:23, 6:25);;
1574949915-9300;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Levice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-levice-w/bPySyie8/;19.01.2013 - 18:00;(22:13, 10:20, 17:16, 25:16);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574949932-9306;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-cassovia-kosice-w/lfG6U8mr/;10.02.2013 - 14:30;(21:13, 17:13, 9:17, 13:9);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950078-9353;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Levice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-levice-w/AVT7ZuDl/;29.09.2012 - 18:00;(19:13, 23:25, 22:12, 20:12);;
1574949986-9323;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-ruzomberok-w/A7mUI3lt/;23.03.2013 - 17:00;(6:28, 9:29, 4:27, 10:40);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950022-9335;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-spisska-nova-ves-w/0IcuxWcb/;16.04.2013 - 18:00;(25:20, 15:14, 25:11, 15:13);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574949971-9319;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Petrzalka W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-petrzalka-w/pt09lUvE/;16.03.2013 - 15:30;(20:14, 10:18, 13:13, 20:16);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950258-9413;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-piestanske-cajky-w/zkPwAs6b/;11.01.2013 - 18:00;(11:27, 10:12, 19:15, 9:18);;
1574950051-9344;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-ostrava-w/Qw2CkDKq/;18.09.2012 - 18:00;(21:18, 24:11, 23:13, 30:14);;
1574950087-9356;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-spisska-nova-ves-w/vBLOVcCD/;03.10.2012 - 18:00;(23:10, 28:10, 23:12, 15:16);;
1574950240-9407;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Ruzomberok W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-ruzomberok-w/rHguEm31/;18.12.2012 - 18:00;(22:26, 10:26, 4:21, 17:20);;
1574950072-9351;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-good-angels-kosice-w/WvV3zMcr/;29.09.2012 - 18:00;(17:18, 24:22, 10:17, 5:11);;
1574950219-9400;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ostrava W - Levice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ostrava-w-levice-w/hS0SGkJr/;09.12.2012 - 18:00;(24:21, 11:9, 21:27, 27:17);;
1574949944-9310;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-ostrava-w/6i2xrSHs/;17.02.2013 - 16:00;(26:21, 25:10, 11:20, 13:17);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950111-9364;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Petrzalka W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/petrzalka-w-samorin-w/bRv7hLJQ/;07.10.2012 - 18:00;(15:33, 17:28, 13:20, 12:20);;
1574949926-9304;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Levice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-levice-w/WxzzzVPK/;31.01.2013 - 16:00;(20:7, 15:15, 16:11, 14:18);Losers stage;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=K662nYJ7
1574950066-9349;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Piestanske Cajky W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-piestanske-cajky-w/Qu3WhUD9/;26.09.2012 - 18:00;;;
1574950019-9334;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Good Angels Kosice W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/good-angels-kosice-w-spisska-nova-ves-w/E1VIfmI8/;07.04.2013 - 18:00;(25:8, 18:12, 22:12, 22:17);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950035-9339;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Spisska Nova Ves W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-spisska-nova-ves-w/MoaIO5mD/;24.04.2013 - 18:00;(13:8, 19:17, 9:24, 16:16);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950041-9341;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-good-angels-kosice-w/QkxCmIo2/;27.04.2013 - 17:00;(6:24, 20:16, 24:7, 17:15);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950029-9337;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-good-angels-kosice-w/4j4WwhTo/;20.04.2013 - 15:30;(23:16, 22:18, 14:13, 23:18);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950031-9338;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-samorin-w/v9dqyjD4/;21.04.2013 - 16:00;(20:12, 18:21, 8:10, 19:19);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950231-9404;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Samorin W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/samorin-w-ostrava-w/lffyFTme/;15.12.2012 - 18:00;(22:9, 18:8, 32:14, 33:20);;
1574950201-9394;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Spisska Nova Ves W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/spisska-nova-ves-w-good-angels-kosice-w/6ehlaQit/;25.11.2012 - 18:00;(21:18, 15:16, 11:23, 8:16);;
1574950069-9350;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Cassovia Kosice W - Petrzalka W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/cassovia-kosice-w-petrzalka-w/rHDRgAb3/;26.09.2012 - 18:00;(17:7, 14:26, 19:16, 13:22);;
1574950198-9393;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Levice W - Cassovia Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/levice-w-cassovia-kosice-w/Q1zteEuP/;21.11.2012 - 18:00;(15:19, 24:19, 16:17, 15:27);;
1574950017-9333;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ruzomberok W - Samorin W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ruzomberok-w-samorin-w/dQKNg7XE/;06.04.2013 - 17:00;(18:8, 26:10, 15:14, 11:19);Play Offs;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=hWIdVaET
1574950075-9352;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Piestanske Cajky W - Ostrava W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/piestanske-cajky-w-ostrava-w/Y35Kmikd/;29.09.2012 - 18:00;(25:12, 32:20, 21:16, 17:17);;
1574950246-9409;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/results/?stage=8W2bmE41;Ostrava W - Good Angels Kosice W;https://www.betexplorer.com/basketball/slovakia/extraliga-women-2012-2013/ostrava-w-good-angels-kosice-w/M7hqD7I7/;21.12.2012 - 18:00;(12:30, 14:32, 12:34, 7:22);;
