web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574846520-1087;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Fenerbahce W - Besiktas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/fenerbahce-w-besiktas-w/K2nMgZ33/;05.11.2017 - 15:15;(21:18, 19:21, 21:9, 21:17);;
1574846689-1143;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Adana Aski W - Fenerbahce W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/adana-aski-w-fenerbahce-w/GO0Zk6LI/;06.01.2018 - 12:00;(9:28, 16:12, 18:18, 21:19);;
1574846930-1223;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Fenerbahce W - Galatasaray W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/fenerbahce-w-galatasaray-w/n7ZNtH0e/;08.04.2018 - 13:00;(17:21, 18:11, 21:11, 19:25);;
1574846878-1206;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Mersin W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/mersin-w-botas-w/WW0eklmb/;31.03.2018 - 13:00;(22:22, 19:15, 7:22, 15:12);;
1574846752-1164;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Besiktas W - Bellona Kayseri W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/besiktas-w-bellona-kayseri-w/S2pG4Qi9/;27.01.2018 - 11:30;(18:13, 27:17, 16:14, 18:12);;
1574846394-1045;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Fenerbahce W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-fenerbahce-w/fFwVs7af/;03.05.2018 - 18:00;(15:23, 20:13, 8:15, 15:22);Play Offs;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=pMJtKyzB
1574846704-1148;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Istanbul Univ. W - Canik Belediye W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/istanbul-gelisim-universitesi-w-samsun-canik-belediye-w/dtHUhThc/;13.01.2018 - 14:00;(11:19, 9:16, 23:22, 13:16);;
1574846674-1138;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Bellona Kayseri W - Ormanspor W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/bellona-kayseri-w-ogm-ormanspor-w/0KIBNPub/;30.12.2017 - 14:00;(15:25, 18:15, 18:8, 5:22);;
1574846776-1172;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Bellona Kayseri W - Yakin Dogu Univ. W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/bellona-kayseri-w-yakin-dogu-universitesi-w/dONbd2ak/;03.02.2018 - 14:00;(15:18, 32:22, 14:25, 11:19);;
1574846899-1213;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Istanbul Univ. W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-istanbul-gelisim-universitesi-w/KdZrtpAp/;04.04.2018 - 14:00;(20:16, 26:21, 28:15, 21:19);;
1574846376-1039;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Mersin W - Hatay W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/mersin-w-hatay-w/rkHMlDPt/;27.04.2018 - 17:00;(19:22, 12:11, 22:17, 11:22);Play Offs;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=pMJtKyzB
