web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574955778-9709;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Arka Gdynia W - Artego Bydgoszcz W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/arka-gdynia-w-artego-bydgoszcz-w/KpaxhayC/;16.10.2016 - 17:00;(13:16, 16:22, 16:19, 14:14);;
1574955789-9712;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Siedlce W - Torun W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/siedlce-w-torun-w/CrAhfkIu/;19.10.2016 - 17:00;(16:21, 17:18, 18:20, 18:21);;
1574955980-9775;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Torun W - Siedlce W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/torun-w-siedlce-w/fyezmSB5/;14.01.2017 - 18:00;(17:14, 21:16, 21:11, 17:9);;
1574955766-9705;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Polkowice W - Sosnowiec W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/polkowice-w-sosnowiec-w/61cpjw6O/;15.10.2016 - 19:00;(25:21, 15:12, 18:21, 16:12);;
1574955683-9678;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Sleza Wroclaw W - Polkowice W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/sleza-wroclaw-w-polkowice-w/EeMcXLsH/;02.04.2017 - 18:00;(16:17, 13:13, 17:11, 16:11);Play Offs;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=hfeX6ks7
1574955890-9745;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Gorzow W - Artego Bydgoszcz W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/gorzow-w-artego-bydgoszcz-w/CIMzBYbl/;27.11.2016 - 17:00;(23:21, 17:17, 14:15, 15:14);;
1574955768-9706;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Ostrow Wielkopolski W - Gorzow W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/ostrow-wielkopolski-w-gorzow-w/bybtiJjI/;15.10.2016 - 17:00;(19:20, 24:12, 25:16, 9:23);;
1574955842-9729;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Torun W - Artego Bydgoszcz W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/torun-w-artego-bydgoszcz-w/S8XHHqG3/;05.11.2016 - 18:00;(12:10, 13:17, 21:18, 26:19);;
1574956007-9784;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Siedlce W - Sleza Wroclaw W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/siedlce-w-sleza-wroclaw-w/Snb2j1Ic/;21.01.2017 - 15:00;(16:27, 21:30, 14:15, 16:19);;
1574955959-9768;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Lublin W - Wisla Can-Pack W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/lublin-w-wisla-can-pack-w/OdK5XnCI/;21.12.2016 - 19:00;(7:12, 10:16, 16:14, 13:9);;
1574955839-9728;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Widzew Lodz W - Wisla Can-Pack W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/widzew-lodz-w-wisla-can-pack-w/bZSDIP0c/;05.11.2016 - 18:00;(18:28, 17:16, 13:15, 16:25);;
1574956010-9785;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Lublin W - Arka Gdynia W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/lublin-w-arka-gdynia-w/ABm7kLX3/;22.01.2017 - 18:00;(19:19, 16:16, 11:14, 10:13);;
1574956047-9797;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Siedlce W - Arka Gdynia W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/siedlce-w-arka-gdynia-w/AVFh1IWF/;11.02.2017 - 18:00;(20:17, 9:22, 9:12, 13:16);;
1574955775-9708;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Widzew Lodz W - Torun W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/widzew-lodz-w-torun-w/phdlkcLU/;16.10.2016 - 18:00;(10:20, 21:20, 16:16, 5:25);;
1574955637-9663;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=bXeT7VR0;Torun W - Artego Bydgoszcz W;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/torun-w-artego-bydgoszcz-w/QwSihWkC/;20.03.2017 - 18:00;(20:12, 17:27, 14:12, 16:17);Play Offs;https://www.betexplorer.com/basketball/poland/ekstraklasa-women-2016-2017/results/?stage=hfeX6ks7
